id ×,Nombre ×,Resumen ×,Telefono ×,Tamano ×,Ubicacion ×,Sector ×,Sede ×,Codigo_postal ×,Ciudad ×
560,Compusur,Empresa enfocada en potencializar PyME´s en el área de la seguridad y tecnología,9626262211,11-50 empleados,"Principal
Sede
9a avenida oriente no. 25, Tapachula, Chiapas 30700, MX",Telecomunicaciones,"Tapachula, Chiapas",30700,Tapachula
561,EL RINCÓN TARASCO,"AVENIDA UNDÉCIMA NORTE 5, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA UNDÉCIMA NORTE 5, Tapachula De Córdova Y Ordóñez 30700, MX",Servicios de alimentos y bebidas,,30700,Tapachula
562,PERCOSUR,"CALLE DUODÉCIMA ORIENTE 2, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"CALLE DUODÉCIMA ORIENTE 2, Tapachula De Córdova Y Ordóñez 30700, MX",Minería,,30700,Tapachula
563,PROYECTO CRUZANDO FRONTERAS,"AVENIDA SEXTA NORTE 29 B 12, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA SEXTA NORTE 29 B 12, Tapachula De Córdova Y Ordóñez 30700, MX",Enseñanza superior,,30700,Tapachula
564,TALLER LOPEZ,"CALLE PRIMERA ORIENTE 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"CALLE PRIMERA ORIENTE 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",Minería,,30700,Tapachula
565,LABORATORIO LASER,"CALLE SEGUNDA ORIENTE 27, Tapachula De Córdova Y Ordóñez 30700, MX",,51-200 empleados,"CALLE SEGUNDA ORIENTE 27, Tapachula De Córdova Y Ordóñez 30700, MX",Hospitales y atención sanitaria,,30700,Tapachula
566,GESS Agente de Seguros,"Nuestra empresa, líder como agente de persona moral en el ramo de seguros de vida en el estado de Chiapas, cuenta con mas de 20 años de experiencia re...",,11-50 empleados,"Principal
Sede
Calle 17 Oriente no. 35 entre 11 y 13 Norte, Conjunto Cadelato. , Tapachula de Córdova y Ordoñez, Chiapas 30700, MX",Seguros,"Tapachula de Córdova y Ordoñez, Chiapas",30700,Tapachula
567,GUARDERIA MONTESSORI RONDINELLA,"AVENIDA UNDÉCIMA NORTE 31, Tapachula De Córdova Y Ordóñez 30700, MX",,51-200 empleados,"AVENIDA UNDÉCIMA NORTE 31, Tapachula De Córdova Y Ordóñez 30700, MX",Servicios para el individuo y la familia,,30700,Tapachula
568,"THE MANUES Y ASOCIADOS DEL SURESTE, S.C.","BOULEVARD GUSTAVO DÍAZ ORDAZ 100 2, Tapachula De Córdova Y Ordóñez 30740, MX",,11-50 empleados,"BOULEVARD GUSTAVO DÍAZ ORDAZ 100 2, Tapachula De Córdova Y Ordóñez 30740, MX",Seguros,,30740,Tapachula
570,HOTEL COSTA AZUL CONDESA,"CALLE LIBRAMIENTO NORTE SN, Tapachula De Córdova Y Ordóñez 30798, MX",,11-50 empleados,"CALLE LIBRAMIENTO NORTE SN, Tapachula De Córdova Y Ordóñez 30798, MX",Hostelería,,30798,Tapachula
573,GRUPO DANQUI,"CALLE TRIGÉSIMA ORIENTE 161, Tapachula De Córdova Y Ordóñez 30790, MX",,11-50 empleados,"CALLE TRIGÉSIMA ORIENTE 161, Tapachula De Córdova Y Ordóñez 30790, MX",Fabricación de vehículos de motor,,30790,Tapachula
574,Libros ECOSUR,"El catálogo de publicaciones de ECOSUR ofrece libros académicos, manuales para el aprovechamiento de recursos, guías científicas y materiales de divul...",9676749000,51-200 empleados,"Principal
ECOSUR Unidad San Cristóbal
Carretera Panamericana y Periférico Sur s/n, Barrio de María Auxiliadora, San Cristóbal de Las Casas, Chiapas MX, ECOSUR Unidad Campeche
Avenida Rancho Polígono 2-A, Ciudad Industrial Lerma, Campeche, Campeche 24500, MX, ECOSUR Unidad Tapachula
Carretera Antiguo Aeropuerto km 2.5, Tapachula, Chiapas 30700, MX, ECOSUR Unidad Chetumal
Av. Centenario km 5.5, Chetumal, Quintana Roo 77014, MX, ECOSUR Unidad Villahermosa
Carretera Villahermosa-Reforma Km 15.5, Ranchería el Guineo, Sección II, Villahermosa, Tabasco 86280, MX",Investigación,"San Cristóbal de Las Casas, Chiapas",24500,Tapachula
575,TIENDA EVANS,"AVENIDA CENTRAL NORTE 68, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA CENTRAL NORTE 68, Tapachula De Córdova Y Ordóñez 30700, MX",Agricultura,,30700,Tapachula
577,"INGENIERÍA DE SUELOS Y PAVIMENTOS, S.A. DE C.V.","CALLE DÉCIMA SEXTA ORIENTE 22 0, Tapachula De Córdova Y Ordóñez 30705, MX",,11-50 empleados,"CALLE DÉCIMA SEXTA ORIENTE 22 0, Tapachula De Córdova Y Ordóñez 30705, MX",Construcción,,30705,Tapachula
578,"LC PROYECTO DISEÑO Y CONSTRUCCION, S.A. DE C.V.","CALLE PRIMERA ORIENTE SN, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"CALLE PRIMERA ORIENTE SN, Tapachula De Córdova Y Ordóñez 30700, MX",Construcción,,30700,Tapachula
579,"LOPEZ ACOSTA INGENIEROS CIVILES, S.A. DE C.V.","AVENIDA LAS PALMAS 8 0, Tapachula De Córdova Y Ordóñez 30780, MX",,11-50 empleados,"AVENIDA LAS PALMAS 8 0, Tapachula De Córdova Y Ordóñez 30780, MX",Construcción,,30780,Tapachula
580,"MADERERÍA TAPACHULA, S.A. DE C.V.","CALLE TERCERA PONIENTE 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"CALLE TERCERA PONIENTE 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",Electrónica de consumo,,30700,Tapachula
581,"GRUPO PLANIFICADOR Y EDIFICADOR DEL SOCONUSCO, S.A. DE C.V.","AVENIDA SEGUNDA NORTE 87 D 0, Tapachula De Córdova Y Ordóñez 30700, MX",,51-200 empleados,"AVENIDA SEGUNDA NORTE 87 D 0, Tapachula De Córdova Y Ordóñez 30700, MX",Construcción,,30700,Tapachula
582,CONSULTORIO EN CIRUGÍA GENERAL Y LAPAROSCÓPICA,"AVENIDA CENTRAL NORTE 98 3, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA CENTRAL NORTE 98 3, Tapachula De Córdova Y Ordóñez 30700, MX",Consultorios médicos,,30700,Tapachula
583,"ZAMAG CONSTRUCTORES, S.A. DE C.V.","CALLE AVELLANOS 10 0, Tapachula De Córdova Y Ordóñez 30780, MX",,51-200 empleados,"CALLE AVELLANOS 10 0, Tapachula De Córdova Y Ordóñez 30780, MX",Construcción,,30780,Tapachula
584,AGUA NATURALISSI,"AVENIDA PRIMERA SUR (GALEANA) 97, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA PRIMERA SUR (GALEANA) 97, Tapachula De Córdova Y Ordóñez 30700, MX",Fabricación de alimentos y bebidas,,30700,Tapachula
586,"SOTO HERMANOS CONSTRUCTORES DEL SOCONUSCO, S.A. DE C.V.","PROLONGACIÓN LAS PALMAS 31 0, Tapachula De Córdova Y Ordóñez 30780, MX",,11-50 empleados,"PROLONGACIÓN LAS PALMAS 31 0, Tapachula De Córdova Y Ordóñez 30780, MX",Construcción,,30780,Tapachula
587,"CONSTRUCTORA IZAPA, S.A. DE C.V.","AVENIDA TERCERA SUR 60 0, Tapachula De Córdova Y Ordóñez 30700, MX",,51-200 empleados,"AVENIDA TERCERA SUR 60 0, Tapachula De Córdova Y Ordóñez 30700, MX",Construcción,,30700,Tapachula
589,PANADERÍA LUCERO,"AVENIDA DÉCIMA SUR 60, Tapachula De Córdova Y Ordóñez 30790, MX",,11-50 empleados,"AVENIDA DÉCIMA SUR 60, Tapachula De Córdova Y Ordóñez 30790, MX",Comercio al por menor de comestibles,,30790,Tapachula
591,CONSULTORIO NEUROLOGO,"AVENIDA SEGUNDA SUR 23 A SN, Tapachula De Córdova Y Ordóñez 30730, MX",,11-50 empleados,"AVENIDA SEGUNDA SUR 23 A SN, Tapachula De Córdova Y Ordóñez 30730, MX",Consultorios médicos,,30730,Tapachula
592,CHIAPAS DIVISAS,"CALLE PRIMERA PONIENTE 13, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"CALLE PRIMERA PONIENTE 13, Tapachula De Córdova Y Ordóñez 30700, MX",Banca de inversión,,30700,Tapachula
594,CONSTRUCTORA ARQUITECTURA JAAL,"AVENIDA DE LAS ROSAS 0 SN 0, Tapachula De Córdova Y Ordóñez 30780, MX",,51-200 empleados,"AVENIDA DE LAS ROSAS 0 SN 0, Tapachula De Córdova Y Ordóñez 30780, MX",Construcción,,30780,Tapachula
597,IGLESIA LA SAGRADA FAMILIA,"CALLE HORTENCIA 87, Tapachula De Córdova Y Ordóñez 30783, MX",,11-50 empleados,"CALLE HORTENCIA 87, Tapachula De Córdova Y Ordóñez 30783, MX",Gestión de inversiones,,30783,Tapachula
599,"MENSAJERÍA PACK SERVICE DE CHIAPAS, S.A. DE C.V.","AVENIDA DÉCIMO SEXTA NORTE 11, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA DÉCIMO SEXTA NORTE 11, Tapachula De Córdova Y Ordóñez 30700, MX",Transporte de mercancías y paquetes,,30700,Tapachula
600,IMPRENTA FUTURA,"AVENIDA CENTRAL NORTE 84, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA CENTRAL NORTE 84, Tapachula De Córdova Y Ordóñez 30700, MX","Edición de libros, periódicos y revistas",,30700,Tapachula
601,TRACTOREPUESTOS Y SERVICIOS,"CALLE VIGÉSIMA PRIMERA PONIENTE 0 SN, Tapachula De Córdova Y Ordóñez 30710, MX",,11-50 empleados,"CALLE VIGÉSIMA PRIMERA PONIENTE 0 SN, Tapachula De Córdova Y Ordóñez 30710, MX",Fabricación de vehículos de motor,,30710,Tapachula
607,TORTIMAQ,"AVENIDA SEXTA NORTE 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA SEXTA NORTE 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",Fabricación de maquinaria,,30700,Tapachula
608,GRUPO LLANTAS REGIO,"AVENIDA DÉCIMA CUARTA NORTE 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA DÉCIMA CUARTA NORTE 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",Fabricación de vehículos de motor,,30700,Tapachula
753,ELÉCTRICA EDISON,"CALLE NOVENA ORIENTE 6, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"CALLE NOVENA ORIENTE 6, Tapachula De Córdova Y Ordóñez 30700, MX",Electrónica de consumo,,30700,Tapachula
633,DENTAL ARIAS,"AVENIDA DÉCIMA CUARTA NORTE 17, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA DÉCIMA CUARTA NORTE 17, Tapachula De Córdova Y Ordóñez 30700, MX",Fabricación de maquinaria,,30700,Tapachula
634,LUBRICANTES MEXICANOS,"CALLE CARRETERA A PUERTO MADERO 0 SN, Tapachula De Córdova Y Ordóñez 30790, MX",,11-50 empleados,"CALLE CARRETERA A PUERTO MADERO 0 SN, Tapachula De Córdova Y Ordóñez 30790, MX",Comercio al por mayor,,30790,Tapachula
635,BODEGA DE CARTÓN JRC NAYARISA,"PRIVADA UNDÉCIMA SUR 248 A, Tapachula De Córdova Y Ordóñez 30790, MX",,11-50 empleados,"PRIVADA UNDÉCIMA SUR 248 A, Tapachula De Córdova Y Ordóñez 30790, MX",Minería,,30790,Tapachula
636,BAR EL BANANAS,"AVENIDA DÉCIMA NORTE 0 SN, Tapachula De Córdova Y Ordóñez 30710, MX",,11-50 empleados,"AVENIDA DÉCIMA NORTE 0 SN, Tapachula De Córdova Y Ordóñez 30710, MX",Restauración,,30710,Tapachula
637,FINCA FAMILIA ROGERS,"AVENIDA PARQUE INDUSTRIAL SN, Tapachula De Córdova Y Ordóñez 30798, MX",,51-200 empleados,"AVENIDA PARQUE INDUSTRIAL SN, Tapachula De Córdova Y Ordóñez 30798, MX",Servicios de alimentos y bebidas,,30798,Tapachula
638,RESTAURANTE PEGASO,"CALLE CARRETERA INTERNACIONAL 0 SN, Tapachula De Córdova Y Ordóñez 30750, MX",,11-50 empleados,"CALLE CARRETERA INTERNACIONAL 0 SN, Tapachula De Córdova Y Ordóñez 30750, MX",Restauración,,30750,Tapachula
639,BODEGA DE HIDALMEX,"AVENIDA MIGUEL GONZÁLEZ CANSINO 0 SN, Tapachula De Córdova Y Ordóñez 30770, MX",,11-50 empleados,"AVENIDA MIGUEL GONZÁLEZ CANSINO 0 SN, Tapachula De Córdova Y Ordóñez 30770, MX",Servicios para el individuo y la familia,,30770,Tapachula
640,EL CAPRICORNIO,"AVENIDA UNDÉCIMA NORTE 62, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA UNDÉCIMA NORTE 62, Tapachula De Córdova Y Ordóñez 30700, MX",Restauración,,30700,Tapachula
641,ELÉCTRICA MAKALU,"AVENIDA CENTRAL NORTE 34, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA CENTRAL NORTE 34, Tapachula De Córdova Y Ordóñez 30700, MX","Fabricación de ordenadores, periféricos y artículos electrónicos",,30700,Tapachula
642,INGENIERÍA DE PROYECTOS REKLYSER,"AVENIDA CENTRAL NORTE 144 A, Tapachula De Córdova Y Ordóñez 30710, MX",,11-50 empleados,"AVENIDA CENTRAL NORTE 144 A, Tapachula De Córdova Y Ordóñez 30710, MX",Servicios para el individuo y la familia,,30710,Tapachula
643,EXHIBIDORES INTER ROCA,"CALLE UNDÉCIMA ORIENTE 75, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"CALLE UNDÉCIMA ORIENTE 75, Tapachula De Córdova Y Ordóñez 30700, MX",Fabricación de maquinaria,,30700,Tapachula
644,SAN BENITO DEL PACIFICO SUR,"CALLE TERCERA NORTE 0 SN, Puerto Madero San Benito 30830, MX",,11-50 empleados,"CALLE TERCERA NORTE 0 SN, Puerto Madero San Benito 30830, MX",Transporte marítimo,,30830,Tapachula
645,TALLER RINCÓN,"AVENIDA QUINTA SUR 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA QUINTA SUR 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",Fabricación de papel y productos forestales,,30700,Tapachula
646,ALBERCAS DEL SOCONUSCO,"AVENIDA CENTRAL NORTE 139, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA CENTRAL NORTE 139, Tapachula De Córdova Y Ordóñez 30700, MX","Fabricación de ordenadores, periféricos y artículos electrónicos",,30700,Tapachula
647,AUTOSERVICIO LEAL,"AVENIDA DÉCIMA QUINTA SUR 0 SN, Tapachula De Córdova Y Ordóñez 30790, MX",,11-50 empleados,"AVENIDA DÉCIMA QUINTA SUR 0 SN, Tapachula De Córdova Y Ordóñez 30790, MX",Servicios para el individuo y la familia,,30790,Tapachula
648,"AVANCE GLOBAL, S.A. DE C.V.","PROLONGACIÓN CENTRAL ORIENTE 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"PROLONGACIÓN CENTRAL ORIENTE 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",Banca,,30700,Tapachula
649,CONSULTORIO DE PATOLOGÍA,"AVENIDA OCTAVA NORTE 9, Tapachula De Córdova Y Ordóñez 30710, MX",,11-50 empleados,"AVENIDA OCTAVA NORTE 9, Tapachula De Córdova Y Ordóñez 30710, MX",Consultorios médicos,,30710,Tapachula
650,CIBER JOHN,"CALLE SEXTA NORTE SAN JOSÉ 61 MANZANA 5, Tapachula De Córdova Y Ordóñez 30786, MX",,11-50 empleados,"CALLE SEXTA NORTE SAN JOSÉ 61 MANZANA 5, Tapachula De Córdova Y Ordóñez 30786, MX",,,30786,Tapachula
651,ANTRO BAR CITY PUB,"CALLE TEOPISCA 0 SN, Tapachula De Córdova Y Ordóñez 30770, MX",,11-50 empleados,"CALLE TEOPISCA 0 SN, Tapachula De Córdova Y Ordóñez 30770, MX",Restauración,,30770,Tapachula
652,ORTOPEDIA DE LA COSTA,"AVENIDA CENTRAL NORTE 81, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA CENTRAL NORTE 81, Tapachula De Córdova Y Ordóñez 30700, MX",Fabricación de maquinaria,,30700,Tapachula
653,"TOLCA, S.A. DE C.V.","PRIVADA SÉPTIMA NORTE 0 SN 0, Tapachula De Córdova Y Ordóñez 30720, MX",,11-50 empleados,"PRIVADA SÉPTIMA NORTE 0 SN 0, Tapachula De Córdova Y Ordóñez 30720, MX",Construcción,,30720,Tapachula
654,"CIMESTAC, S.A. DE C.V.","PROLONGACIÓN CENTRAL ORIENTE 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"PROLONGACIÓN CENTRAL ORIENTE 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",Construcción,,30700,Tapachula
655,LONAS DEL SOCONUSCO,"AVENIDA OCTAVA NORTE 73 E, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA OCTAVA NORTE 73 E, Tapachula De Córdova Y Ordóñez 30700, MX",Comercio al por menor de prendas de vestir y moda,,30700,Tapachula
657,MONTACARGAS GRUPO PALPER,"CALLE DOS SUR 15, Puerto Madero San Benito 30820, MX",,11-50 empleados,"CALLE DOS SUR 15, Puerto Madero San Benito 30820, MX",Servicios para el individuo y la familia,,30820,Tapachula
658,CAMPO DE FUTBOL ALEJANDRO CORDOVA,"AVENIDA NOVENA SUR 0 SN 12, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA NOVENA SUR 0 SN 12, Tapachula De Córdova Y Ordóñez 30700, MX",Organizaciones comunitarias y sociales,,30700,Tapachula
659,TIENDA DEL IMSS TAPACHULA T 12,"PRIVADA SEGUNDA ORIENTE 33 0, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"PRIVADA SEGUNDA ORIENTE 33 0, Tapachula De Córdova Y Ordóñez 30700, MX",Comercio al por menor,,30700,Tapachula
660,MASSEY FERGUSON UNIVERSAL AGROEQUIPOS,"AVENIDA SÉPTIMA NORTE 1, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA SÉPTIMA NORTE 1, Tapachula De Córdova Y Ordóñez 30700, MX",Agricultura,,30700,Tapachula
669,VIDEOJUEGOS MATAMOROS,"CALLE TERCERA PONIENTE 27, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"CALLE TERCERA PONIENTE 27, Tapachula De Córdova Y Ordóñez 30700, MX",Instalaciones recreativas,,30700,Tapachula
670,PROVEEDORA DE VIDRIOS Y HERRAJES,"CALLE DÉCIMA ORIENTE 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",,51-200 empleados,"CALLE DÉCIMA ORIENTE 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",Electrónica de consumo,,30700,Tapachula
671,COEL TAPACHULA MATERIAL Y EQUIPO ELÉCTRICO,"AVENIDA CENTRAL SUR 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA CENTRAL SUR 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX","Fabricación de ordenadores, periféricos y artículos electrónicos",,30700,Tapachula
672,GRUAS Y ARRASTRES DE TAPACHULA SA DE CV,"AVENIDA DÉCIMA TERCERA SUR 112, Tapachula De Córdova Y Ordóñez 30790, MX",,11-50 empleados,"AVENIDA DÉCIMA TERCERA SUR 112, Tapachula De Córdova Y Ordóñez 30790, MX",Servicios para el individuo y la familia,,30790,Tapachula
673,ACUMULADORES LA 19,"CALLE DÉCIMA NOVENA PONIENTE 0 SN, Tapachula De Córdova Y Ordóñez 30710, MX",,11-50 empleados,"CALLE DÉCIMA NOVENA PONIENTE 0 SN, Tapachula De Córdova Y Ordóñez 30710, MX",Sector automovilístico,,30710,Tapachula
674,"(VEPS) VERIFICACIÓN ELECTRICA, PRODUCTOS Y SERVICIOS","CALLE SEGUNDA ORIENTE 27 4, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"CALLE SEGUNDA ORIENTE 27 4, Tapachula De Córdova Y Ordóñez 30700, MX",Construcción,,30700,Tapachula
675,"TAR TAPACHULA, CHIAPAS","CALLE CARRETERA A PUERTO MADERO 0 SN, Tapachula De Córdova Y Ordóñez 30790, MX",,51-200 empleados,"CALLE CARRETERA A PUERTO MADERO 0 SN, Tapachula De Córdova Y Ordóñez 30790, MX",Comercio al por mayor,,30790,Tapachula
676,ADVENTISTA DEL SÉPTIMO DÍA SECCIÓN SOCONUSCO,"CALLE CARRETERA A PUERTO MADERO 121, Tapachula De Córdova Y Ordóñez 30790, MX",,11-50 empleados,"CALLE CARRETERA A PUERTO MADERO 121, Tapachula De Córdova Y Ordóñez 30790, MX",Gestión de inversiones,,30790,Tapachula
678,CARCAMO PARA TRATAMIENTO DE AGUAS NEGRAS PARA RIEGO DE LOS PRODUCTORES DE C,"CALLE DÉCIMA SEXTA PONIENTE 0 SN, Tapachula De Córdova Y Ordóñez 30790, MX",,11-50 empleados,"CALLE DÉCIMA SEXTA PONIENTE 0 SN, Tapachula De Córdova Y Ordóñez 30790, MX",Servicios públicos,,30790,Tapachula
679,"AVIOS PARA LA PESCA DE, S.A. DE C.V.","CALLE CENTRAL NORTE (CARRETERA A TAPACHULA) 6, Puerto Madero San Benito 30700, MX",,11-50 empleados,"CALLE CENTRAL NORTE (CARRETERA A TAPACHULA) 6, Puerto Madero San Benito 30700, MX",Agricultura,,30700,Tapachula
680,ELECTRÓNICA LA ANTENA,"CALLE TERCERA ORIENTE 4, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"CALLE TERCERA ORIENTE 4, Tapachula De Córdova Y Ordóñez 30700, MX",Electrónica de consumo,,30700,Tapachula
681,COOPERATIVA CENTRAL CAMIONERA DE PUERTO MADERO CHIAPAS,"AVENIDA DUODÉCIMA NORTE 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA DUODÉCIMA NORTE 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",Transporte terrestre en camión,,30700,Tapachula
682,IMPORTACIÓN DE MANGOS,"AVENIDA CENTRAL NORTE 0 SN, Álvaro Obregón 30820, MX",,11-50 empleados,"AVENIDA CENTRAL NORTE 0 SN, Álvaro Obregón 30820, MX",Alimentación y bebidas,,30820,Tapachula
683,HOTEL NAH SAM CHAK,"AVENIDA SEGUNDA SUR 22, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA SEGUNDA SUR 22, Tapachula De Córdova Y Ordóñez 30700, MX",Hostelería,,30700,Tapachula
733,MODELORAMA 15,"AVENIDA TERCERA SUR 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA TERCERA SUR 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",Fabricación de bebidas,,30700,Tapachula
734,COCTELES GOTOKA,"CALLE OCTAVA PONIENTE 16 A, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"CALLE OCTAVA PONIENTE 16 A, Tapachula De Córdova Y Ordóñez 30700, MX",Restauración,,30700,Tapachula
735,RECUERDOS PARA FIESTAS CREACIONES LOS PEQUES,"CALLE QUINTA PONIENTE 17, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"CALLE QUINTA PONIENTE 17, Tapachula De Córdova Y Ordóñez 30700, MX",Fabricación de productos de plástico,,30700,Tapachula
736,PANADERÍA MONTE DE LOS OLIVOS,"CALLE SAN ISIDRO 7, Tapachula De Córdova Y Ordóñez 30790, MX",,11-50 empleados,"CALLE SAN ISIDRO 7, Tapachula De Córdova Y Ordóñez 30790, MX",Comercio al por menor de comestibles,,30790,Tapachula
737,"DAMIAN, S.P.R DE R.L.","CALLE DÉCIMA SÉPTIMA ORIENTE 35 V, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"CALLE DÉCIMA SÉPTIMA ORIENTE 35 V, Tapachula De Córdova Y Ordóñez 30700, MX","Fabricación de ordenadores, periféricos y artículos electrónicos",,30700,Tapachula
738,"ILUMINACIONES DEL CENTRO, S.A. DE C.V.","AVENIDA CENTRAL NORTE 90, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"AVENIDA CENTRAL NORTE 90, Tapachula De Córdova Y Ordóñez 30700, MX","Fabricación de ordenadores, periféricos y artículos electrónicos",,30700,Tapachula
739,AUTO LAVADO LA CARCACHITA,"AVENIDA SEXTA SUR 23, Tapachula De Córdova Y Ordóñez 30790, MX",,11-50 empleados,"AVENIDA SEXTA SUR 23, Tapachula De Córdova Y Ordóñez 30790, MX",Servicios para el individuo y la familia,,30790,Tapachula
740,ESCULTURAS DE MATERIAL RECICLADO,"CALZADA SANTOS DEGOLLADOS 17, Tapachula De Córdova Y Ordóñez 30740, MX",,11-50 empleados,"CALZADA SANTOS DEGOLLADOS 17, Tapachula De Córdova Y Ordóñez 30740, MX",Minería,,30740,Tapachula
741,"CRISAC, A.C.","CALLE DÉCIMA PONIENTE 4, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"CALLE DÉCIMA PONIENTE 4, Tapachula De Córdova Y Ordóñez 30700, MX",Servicios para el individuo y la familia,,30700,Tapachula
742,BAR NOCTURNO EL MARINERO,"AVENIDA DÉCIMO SEXTA SUR 9, Tapachula De Córdova Y Ordóñez 30760, MX",,11-50 empleados,"AVENIDA DÉCIMO SEXTA SUR 9, Tapachula De Córdova Y Ordóñez 30760, MX",Restauración,,30760,Tapachula
743,CYBER LOS REYES,"CALLE 8 11, Tapachula De Córdova Y Ordóñez 30786, MX",,11-50 empleados,"CALLE 8 11, Tapachula De Córdova Y Ordóñez 30786, MX",,,30786,Tapachula
744,PURIFICADORA TACANÁ,"CALLE OCTAVA ORIENTE 16 B, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"CALLE OCTAVA ORIENTE 16 B, Tapachula De Córdova Y Ordóñez 30700, MX",Fabricación de alimentos y bebidas,,30700,Tapachula
745,CIBER VOX DEI,"AVENIDA LOS ZARES 7 MANZANA 22, Tapachula De Córdova Y Ordóñez 30729, MX",,11-50 empleados,"AVENIDA LOS ZARES 7 MANZANA 22, Tapachula De Córdova Y Ordóñez 30729, MX",,,30729,Tapachula
746,LA DESPESA DE PAPABLITA,"CALLE CARRETERA A PUERTO MADERO 0 SN, Tapachula De Córdova Y Ordóñez 30790, MX",,11-50 empleados,"CALLE CARRETERA A PUERTO MADERO 0 SN, Tapachula De Córdova Y Ordóñez 30790, MX",Restauración,,30790,Tapachula
747,INDUSTRIA AGROPECUARIA INTEGRAL DE CHIAPAS,"CALLE DÉCIMA TERCERA PONIENTE 17 A, Tapachula De Córdova Y Ordóñez 30700, MX",,11-50 empleados,"CALLE DÉCIMA TERCERA PONIENTE 17 A, Tapachula De Córdova Y Ordóñez 30700, MX",Agricultura,,30700,Tapachula
748,FERTILIZANTES COLIBRÍ,"AVENIDA SEXTA SUR 170, Tapachula De Córdova Y Ordóñez 30790, MX",,11-50 empleados,"AVENIDA SEXTA SUR 170, Tapachula De Córdova Y Ordóñez 30790, MX",Agricultura,,30790,Tapachula
