id ×,Nombre ×,Resumen ×,Telefono ×,Tamano ×,Ubicacion ×,Sector ×,Sede ×,Codigo_postal ×,Ciudad ×
304,DETALLES CERÁMICOS,"DETALLES CERAMICOS es una empresa 100% Mexicana con más de 30 años de experiencia dedicado a la venta de una amplia gama de productos como, Muebles de...",5555691056,51-200 empleados,"Principal
Santa Clara Coatitla
55540, Via Morelos No. 421 Km 16, Ecatepec de Morelos, Estado de Mexico 55540, MX",Construcción,"Ecatepec de Morelos, Estado de Mexico",55540,Ecatepec
312,CENTRO DE AUTISMO TELETON,"CALLE MARTE 3 0, Ecatepec De Morelos 55220, MX",,201-500 empleados,"CALLE MARTE 3 0, Ecatepec De Morelos 55220, MX",Consultorios médicos,,55220,Ecatepec
313,ICET,"¡Integrando Soluciones!  ICET, inicio labores el 25 de febrero en el año de 1999 siendo una empresa cien por ciento mexicana, que brinda el mejor serv...",+525558390755,51-200 empleados,"Principal
Av. Palomas Mz.3 Lt.9 No.60 Col.Llano de los Báez
Ecatepec de Morelos, Estado de México 55055, MX",Telecomunicaciones,"Ecatepec de Morelos, Estado de México",55055,Ecatepec
315,Centro de Control de Confianza del Estado de México,"El Centro de Control de Confianza es un organismo público descentralizado, con personalidad jurídica y patrimonio propios, sectorizado a la Secretaría...",55 5938 9493,201-500 empleados,,Servicios públicos,"Lerma de Villada, Estado de México",,Ecatepec
319,CETIS 119,"AVENIDA GOBERNADOR IGNACIO PICHARDO PAGAZA 0 SN, Ecatepec De Morelos 55210, MX",,51-200 empleados,"AVENIDA GOBERNADOR IGNACIO PICHARDO PAGAZA 0 SN, Ecatepec De Morelos 55210, MX",Enseñanza superior,,55210,Ecatepec
326,RHEIN LOGISTICS SA DE CV,"TERRACERÍA MÉXICO-PACHUCA 571, Ecatepec De Morelos 55540, MX",,51-200 empleados,"TERRACERÍA MÉXICO-PACHUCA 571, Ecatepec De Morelos 55540, MX",Transporte de mercancías y paquetes,,55540,Ecatepec
330,Ferretería Santander,"Somos un corporativo con 5 ferreteras localizadas en area metropolitana, con una estructura operativa para entregar a toda la republica mexicana, brin...",5559999996,51-200 empleados,"Principal
Headquarters
Via. Morelos KM11, Ecatepec Morelos, MEXICO, Estado de Mexico 55348, MX","Comercio al por mayor de equipos de ferretería, fontanería y calefacción","MEXICO, Estado de Mexico",55348,Ecatepec
331,MAESI S.A DE C.V,"MAESI S.A DE C.V.: Líderes en Ingeniería Eléctrica

Con más de 20 años de trayectoria, MAESI S.A DE C.V. se destaca en el sector de la ingeniería eléc...",5563577996,51-200 empleados,"Principal
Calle José de San Martín, las americas, ecatepec de Morelos 1B
Estado de México, Estado de Mexico 55070, MX",Mantenimiento de maquinaria comercial e industrial,"Estado de México, Estado de Mexico",55070,Ecatepec
398,"TRANSPORTES AYAN S,A. DE C,V.","CALLE CHOPO 216, Ecatepec De Morelos 55340, MX",,51-200 empleados,"CALLE CHOPO 216, Ecatepec De Morelos 55340, MX",Transporte de mercancías y paquetes,,55340,Ecatepec
336,OP-L,"OP-L somos un grupo de empresas líderes en Logística Nacional e Internacional, con oficinas propias en México, Guatemala y Costa Rica, dedicadas a la ...",,51-200 empleados,,"Transporte, logística, cadena de suministro y almacenamiento","Ecatepec, Estado de México",,Ecatepec
343,UNIVERSIDAD UNIVAMEX,"Somos una institución educativa que imparte estudios de nivel medio superior y superior, contando con:

6 Bachilleratos
6 Licenciaturas
Maestrías

Las...",55.3377.3141,51-200 empleados,"Principal
PLANTEL CIUDAD AZTECA Ajusco Mz. 532 Lt. 25 y 50, Col. Ciudad Azteca 3a. Sección C.P. 55120 Ecatepec, Estado de México A un costado del metro Ciudad Azteca Línea B
55120, PLANTEL CIUDAD AZTECA Ajusco Mz. 532 Lt. 25 y 50, Col. Ciudad Azteca 3a. Sección C.P. 55120 Ecatepec, Estado de México A un costado del metro Ciudad Azteca Línea B, Ecatepec, Estado de México A un costado del metro Ciudad Azteca Línea B, Estado México 55120, MX, CALLE LOS PADRES 0 SN MANZANA 532, Ecatepec De Morelos 55120, MX",Enseñanza superior,"Ecatepec, Estado de México A un costado del metro Ciudad Azteca Línea B, Estado México",55120,Ecatepec
345,SOFAMEX fabricantes S.A. de C.V.,Somos una empresa mexicana dedicada a la fabricación y venta de salas. Trabajamos en equipo desde 1981 con el objetivo de brindarte productos de calid...,5513120908,201-500 empleados,"Principal
SOFAMEX ERMITA
09830, Ermita Iztapalapa No. 2914, esq. Hortensia, Col. Los Ángeles, Alcaldía Iztapalapa, Ciudad de México 09830, MX, SOFAMEX BUENAVISTA
06400, Av. Insurgentes Norte No. 68, Col. Sta. María la Ribera, Alcaldía Cuauhtémoc, Ciudad de México 06400, MX, SOFAMEX VALLEJO lINDAVISTA
07700, Av. Miguel Othón de Mendizábal Ote. No. 467, esq. Cien Metros, Col. Nva. Ind. Vallejo, Alcaldía Gustavo A. Madero, Ciudad de México 07700, MX, SOFAMEX CENTENARIO
07040, Av. Centenario No. 2080, Col. Atzacoalco, Alcaldía Gustavo A. Madero, Ciudad de México 07040, MX, SOFAMEX TACUBAYA
11800, Av. Revolución No. 139, Col. Tacubaya, Alcaldía Miguel Hidalgo, Ciudad de México 11800, MX, SOFAMEX COAPA
14390, Canal de Miramontes No. 149, Col. Coapa, Alcaldía Tlalpan, Ciudad de México 14390, MX, SOFAMEX TLÁHUAC
13200, Av. Tláhuac No. 5861, Col. Miguel Hidalgo, Alcaldía Tláhuac, Ciudad de México 13200, MX, SOFAMEX SAN ÁNGEL
01000, Av. Revolución No. 1840, Col. San Ángel, Alcaldía Álvaro Obregon, Ciudad de México 01000, MX, SOFAMEX TLALNEPANTLA
54000, Francisco Sarabia No. 2, Col. Tlalnepantla Centro, Mpio. Tlalnepantla, Ciudad de México 54000, MX, SOFAMEX ATIZAPÁN
52795, Blvd. Adolfo López Mateos No. 9, Col. El Potrero, Mpio. Atizapán, Estado de México 52795, MX, SOFAMEX CUAUTITLÁN
54807, Av. 16 de Septiembre No. 302-A, Col. Cuautitlán Centro, Mpio. Cuautitlán, Estado de México 54807, MX, SOFAMEX ECATEPEC
55000, Av. Morelos No. 155, local 3, Col. San Cristóbal Centro, Mpio. Ecatepec, Estado de México 55000, MX, SOFAMEX LOS REYES
56400, C. Federal México-Puebla km 18.5 Col. Los Reyes, Mpio. Los Reyes la Paz, Estado de México 56400, MX, SOFAMEX TOREO
53500, Blvd. Manuel Ávila Camacho (Periférico) No. 460 (casi a la salida de la Av. 1ro. de mayo), Mpio. Naucalpan, Estado de México 53500, MX, SOFAMEX BOSQUES DE ARAGÓN
57170, Av. Central No. 297, Col. Bosques de Aragón, Mpio. Nezahualcóyot, Estado de México 57170, MX, SOFAMEX NEZA
57000, Av. Chimalhuacán No. 278, Loc. A, Esq. López Mateos, Col. Benito Juárez, Mpio. Nezahualcóyotl, Estado de México 57000, MX, SOFAMEX TECÁMAC
55740, Carretera Federal México-Pachuca km 38.5, Col. Tecámac Centro, Mpio. Tecámac, Estado de México 55740, MX, SOFAMEX GUSTAVO BAZ
54020, Av. Gustavo Baz No. 281, Col. Industrial Sto. Tomás, Mpio. Tlalnepantla, Estado de México 54020, MX, SOFAMEX CUAUTLA
62740, Batalla 29 de febrero No. 69, frente al hotel Cuautla, Col Centro, Mpio. Cuautla, Morelos 62740, MX, SOFAMEX CUERNAVACA
62400, Av. Plan de Ayala No. 129, Col. El Vergel, Mpio. Cuernavaca, Morelos 62400, MX",Fabricación de muebles y artículos para el hogar,"Alcaldía Iztapalapa, Ciudad de México",09830,Ecatepec
350,Grupo Alcorsa,Con más de 30 años de experiencia GRUPO ALCORSA se está consolidando como una de las empresas lideres en la comercialización y distribución de product...,5557809918,51-200 empleados,"Principal
Sede
Av. Carlos Hank Gonzalez , #186 Col. Granjas Valle de Guadalupe, Ecatepec, Edo. de México 55270, MX",Minería,"Ecatepec, Edo. de México",55270,Ecatepec
352,GAMAFARMA SA DE CV,"CALLE IGNACIO LÓPEZ RAYÓN SN, Ecatepec De Morelos 55149, MX",,51-200 empleados,"CALLE IGNACIO LÓPEZ RAYÓN SN, Ecatepec De Morelos 55149, MX",Fabricación de productos de cuidado personal,,55149,Ecatepec
363,Honda Santa Clara,"HONDA SANTA CLARA is an automotive company based out of Ecatepec De Morelos, Mexico.",5556990666,51-200 empleados,"Principal
Via Morelos No. 439
Ecatepec de Morelos, Estado de México 55540, MX",Fabricación de vehículos de motor,"Ecatepec de Morelos, Estado de México",55540,Ecatepec
365,HYPERMAQ MAQUINARIA LIGERA,HYPERMAQ es marca con objetivo aumentar la competitividad real en el sector de la construcción. Con tiendas tanto corporativas como afiliadas independ...,5524668510,201-500 empleados,"Principal
55060, Virgen de la candelaria Mz 58 Lt 15, la Guadalupana, Ecatepec de morelos, MEXICO 55060, MX",Comercio al por mayor de materiales de construcción,"Ecatepec de morelos, MEXICO",55060,Ecatepec
367,"INDUSTRIA REYES, S.A. DE C.V.","INDUSTRIA REYES, S.A. DE C.V. is a plastics company based out of Ecatepec De Morelos, Mexico.",,51-200 empleados,"CALLE PENSAMIENTO 8, Ecatepec De Morelos 55220, MX",Fabricación de productos de plástico,,55220,Ecatepec
374,"LABORATORIOS DE CONTROL DE CALIDAD DE MATERIALES DE CONSTRUCCÍON LADEMAC, S.A. DE C.V.","CALLE AVENIDA PUERTO MÁRQUEZ 211, Ecatepec De Morelos 55430, MX",,51-200 empleados,"CALLE AVENIDA PUERTO MÁRQUEZ 211, Ecatepec De Morelos 55430, MX",Fabricación de maquinaria industrial,,55430,Ecatepec
376,NYLCO MEXICANA SA DE CV,"FERROCARRIL 8, Ecatepec De Morelos 55320, MX",,201-500 empleados,"FERROCARRIL 8, Ecatepec De Morelos 55320, MX",Fabricación de maquinaria,,55320,Ecatepec
377,AGROMIT SA DE CV,"CALLE C. 2 21, Ecatepec De Morelos 55340, MX",,51-200 empleados,"CALLE C. 2 21, Ecatepec De Morelos 55340, MX",Servicios para el individuo y la familia,,55340,Ecatepec
379,DEPOSITO DE ABARROTES LA MIXTECA SA DE CV,"AVENIDA IGNACIO ZARAGOZA 62 M47 L15, Ecatepec De Morelos 55149, MX",,51-200 empleados,"AVENIDA IGNACIO ZARAGOZA 62 M47 L15, Ecatepec De Morelos 55149, MX",Servicios de alimentos y bebidas,,55149,Ecatepec
385,ASTROQUIM SA DE CV,"CALLE CHICHIMECAS SN, Ecatepec De Morelos 55120, MX",,51-200 empleados,"CALLE CHICHIMECAS SN, Ecatepec De Morelos 55120, MX",Electrónica de consumo,,55120,Ecatepec
388,"MOVILCONTEINER, S.A. DE C.V.","CALZADA LA LAGUNA 117 0, Ecatepec De Morelos 55490, MX",,51-200 empleados,"CALZADA LA LAGUNA 117 0, Ecatepec De Morelos 55490, MX",Transporte de mercancías y paquetes,,55490,Ecatepec
397,UNIÓN QUIMICA SA DE CV,"CALLE CHOPO 40, Ecatepec De Morelos 55340, MX",,51-200 empleados,"CALLE CHOPO 40, Ecatepec De Morelos 55340, MX",Fabricación de productos químicos,,55340,Ecatepec
399,Distribuciones Industriales Melo,"Somos una empresa líder con experiencia en la recuperación, destrucción, separación y comercialización de diferentes materiales reciclables tales como...",773 733 0098,51-200 empleados,,Comercio al por mayor de materiales reciclables,"Tepeji del Río, Hidalgo",,Ecatepec
404,COLEGIO HERMANOS GRIMM,"CALLE CIRCUNVALACIÓN PONIENTE 41, Ecatepec De Morelos 55450, MX",,51-200 empleados,"CALLE CIRCUNVALACIÓN PONIENTE 41, Ecatepec De Morelos 55450, MX",Educación primaria y secundaria,,55450,Ecatepec
405,Isotrol,Isotrol es el líder mundial del mercado en soluciones de software de trading de energía y soluciones de control de plantas de energía renovable emplea...,,201-500 empleados,,Servicios y consultoría de TI,"Sevilla, Sevilla",,Tapachula
408,Lubtrac,"Lubtrac es el Distribuidor Autorizado de la marca de lubricantes Mobil para los estados de Jalisco, Colima, Nayarit, Michoacán, Chiapas y Tabasco en M...",3337771800,201-500 empleados,,Comercio al por mayor de petróleo y productos derivados,"Zapopan, Jalisco",,Tapachula
417,SEGUROS AXA,"CALLE TERCERA PONIENTE 0 SN 301, Tapachula De Córdova Y Ordóñez 30700, MX",,51-200 empleados,"CALLE TERCERA PONIENTE 0 SN 301, Tapachula De Córdova Y Ordóñez 30700, MX",Seguros,,30700,Tapachula
420,MERCANTIL DEL CONSTRUCTOR,"Mercantil del Constructor, S.A. de C.V., es una empresa fundada en 1981 en la ciudad de Tapachula, Chis.  Con presencia comercial en todo el estado de...",9616041715,201-500 empleados,,Materiales de construcción,"Tapachula, Chiapas",,Tapachula
423,Centros de Orientación Familiar y Salud,"COFAS hospitals is an NGO that seeks to reduce social inequity in health, offering comprehensive, specialized and quality medical services, through a ...",,51-200 empleados,"Principal
Hospital Mazahua
Domicilio Conocido SN, Santa Ana Nichi, San Felipe del Progreso, México 50696, MX, Hospital Cofat
Carretera a Nueva Alemania Km 3.5, Colonia 5 de Febrero, Tapachula, Chiapas 30710, MX, Hospital Alfredo Harp Calderoni Un Kilo de Ayuda
Libramiento ATA sin Número, Paraje la Cortina, Temascalcingo, México 50400, MX",Hospitales y atención sanitaria,"San Felipe del Progreso, México",50696,Tapachula
431,Grupo D'Amiano,"8a. Avenida Norte 403 Tapachula, Chiapas, Tapachula, Chiapas 30710, MX",,51-200 empleados,"Principal
Sede
8a. Avenida Norte 403 Tapachula, Chiapas, Tapachula, Chiapas 30710, MX",Servicios administrativos y auxiliares,"Tapachula, Chiapas",30710,Tapachula
432,REGIONAL DE CREDITO Y COBRANZA DE BANCO AZTECA,"AVENIDA DÉCIMA SÉPTIMA SUR 0 SN, Tapachula De Córdova Y Ordóñez 30790, MX",,51-200 empleados,"AVENIDA DÉCIMA SÉPTIMA SUR 0 SN, Tapachula De Córdova Y Ordóñez 30790, MX",Servicios financieros,,30790,Tapachula
449,LK CORPORATION,"Somos un corporativo especializado en servicios Hoteleros, Bienes raíces  y Empresa de Construcción",9626265508,51-200 empleados,"Principal
Corporativo LK
Quinta Avenida N, 1, Tapachula, Chiapas MX",Hoteles y moteles,"Tapachula, Chiapas",,Tapachula
457,COLEGIO LA PAZ PRIMARIA,"CALLE DURAZNO 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",,51-200 empleados,"CALLE DURAZNO 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",Educación primaria y secundaria,,30700,Tapachula
460,HERSEA S.A. DE C.V.,"AVENIDA UNO PONIENTE 0 SN 0, Puerto Madero San Benito 30830, MX",,201-500 empleados,"AVENIDA UNO PONIENTE 0 SN 0, Puerto Madero San Benito 30830, MX",Administración pública,,30830,Tapachula
462,Diario del Sur OEM,"Decano del periodismo en Chiapas, somos parte de Organización Editorial Mexicana, te mantenemos al día con la información local y regional de mayor in...",962 628 99 60,51-200 empleados,"Principal
Sede
30700 , 2a. poniente No. 5 Col. Centro, Tapachula, Chiapas 30700, MX",Medios de audio y vídeo en línea,"Tapachula, Chiapas",30700,Tapachula
475,CORONA DEL SOCONUSCO,"CARRETERA CENTRAL ORIENTE SN, Tapachula De Córdova Y Ordóñez 30770, MX",,201-500 empleados,"CARRETERA CENTRAL ORIENTE SN, Tapachula De Córdova Y Ordóñez 30770, MX",Vinos y licores,,30770,Tapachula
489,Release The Kraken,"RELEASE YOUR KRAKEN!
Partner with us for your next software development project.

- Software Outsourcing: We create high-performance solutions.
- Staf...",,51-200 empleados,,Desarrollo de software,"Henderson, Nevada",,Tapachula
494,COPLADEM,"CALLE BELISARIO DOMÍNGUEZ 0 SN SN, Tapachula De Córdova Y Ordóñez 30705, MX",,51-200 empleados,"CALLE BELISARIO DOMÍNGUEZ 0 SN SN, Tapachula De Córdova Y Ordóñez 30705, MX",Gestión de inversiones,,30705,Tapachula
496,"DIR CONSTRUCCIONES Y SERVICIOS, S.A. DE C.V.","AVENIDA DÉCIMO TERCERA NORTE 44 0, Tapachula De Córdova Y Ordóñez 30700, MX",,201-500 empleados,"AVENIDA DÉCIMO TERCERA NORTE 44 0, Tapachula De Córdova Y Ordóñez 30700, MX",Bienes inmuebles,,30700,Tapachula
498,Grupo Rodeva,"www.facebook.com/CoronaDeLaCosta
www.facebook.com/ModeloPlusMx
www.facebook.com/srivanet",,201-500 empleados,"Principal
Sede
30700, Tapachula de Córdova y Ordóñez, Chiapas 30700, MX",Contenido y noticias de negocios,"Tapachula de Córdova y Ordóñez, Chiapas",30700,Tapachula
508,INSTITUTO CHIAPAS,"AVENIDA CENTRAL SUR 113, Tapachula De Córdova Y Ordóñez 30700, MX",,51-200 empleados,"AVENIDA CENTRAL SUR 113, Tapachula De Córdova Y Ordóñez 30700, MX",Educación primaria y secundaria,,30700,Tapachula
515,"CONSTRUFUTURO, S.A. DE C.V.","CALLE SEXTA ORIENTE 11 0, Tapachula De Córdova Y Ordóñez 30700, MX",,51-200 empleados,"CALLE SEXTA ORIENTE 11 0, Tapachula De Córdova Y Ordóñez 30700, MX",Construcción,,30700,Tapachula
518,"COLEGIO IZAPA, A.C.","CALLE DE LA CENTRAL NORTE 0 SN 0, Tapachula De Córdova Y Ordóñez 30729, MX",,51-200 empleados,"CALLE DE LA CENTRAL NORTE 0 SN 0, Tapachula De Córdova Y Ordóñez 30729, MX",Educación primaria y secundaria,,30729,Tapachula
529,CINEMEX TAPACHULA,"CALLE NINGUNO 182 0 0, Tapachula De Córdova Y Ordóñez 30740, MX",,51-200 empleados,"CALLE NINGUNO 182 0 0, Tapachula De Córdova Y Ordóñez 30740, MX","Cine, vídeo y sonido",,30740,Tapachula
532,Vialpec,Somos una empresa dedicada a dar soluciones de imagen y limpieza buscando cubrir todas sus  necesidades tanto de productos como de personal especializ...,,51-200 empleados,"Principal
Toluca , MX, https://www.google.com/maps?q=19.2823503,-99.5392672
Toluca , MX",Consultoría y servicios a empresas,,,Tapachula
541,PERFORACION Y REHABILITACIÓN DE POZOS PROFUNDOS,"PRIVADA QUINTA PONIENTE 113 SN 0, La Libertad 30800, MX",,51-200 empleados,"PRIVADA QUINTA PONIENTE 113 SN 0, La Libertad 30800, MX",Construcción,,30800,Tapachula
565,LABORATORIO LASER,"CALLE SEGUNDA ORIENTE 27, Tapachula De Córdova Y Ordóñez 30700, MX",,51-200 empleados,"CALLE SEGUNDA ORIENTE 27, Tapachula De Córdova Y Ordóñez 30700, MX",Hospitales y atención sanitaria,,30700,Tapachula
567,GUARDERIA MONTESSORI RONDINELLA,"AVENIDA UNDÉCIMA NORTE 31, Tapachula De Córdova Y Ordóñez 30700, MX",,51-200 empleados,"AVENIDA UNDÉCIMA NORTE 31, Tapachula De Córdova Y Ordóñez 30700, MX",Servicios para el individuo y la familia,,30700,Tapachula
574,Libros ECOSUR,"El catálogo de publicaciones de ECOSUR ofrece libros académicos, manuales para el aprovechamiento de recursos, guías científicas y materiales de divul...",9676749000,51-200 empleados,"Principal
ECOSUR Unidad San Cristóbal
Carretera Panamericana y Periférico Sur s/n, Barrio de María Auxiliadora, San Cristóbal de Las Casas, Chiapas MX, ECOSUR Unidad Campeche
Avenida Rancho Polígono 2-A, Ciudad Industrial Lerma, Campeche, Campeche 24500, MX, ECOSUR Unidad Tapachula
Carretera Antiguo Aeropuerto km 2.5, Tapachula, Chiapas 30700, MX, ECOSUR Unidad Chetumal
Av. Centenario km 5.5, Chetumal, Quintana Roo 77014, MX, ECOSUR Unidad Villahermosa
Carretera Villahermosa-Reforma Km 15.5, Ranchería el Guineo, Sección II, Villahermosa, Tabasco 86280, MX",Investigación,"San Cristóbal de Las Casas, Chiapas",24500,Tapachula
581,"GRUPO PLANIFICADOR Y EDIFICADOR DEL SOCONUSCO, S.A. DE C.V.","AVENIDA SEGUNDA NORTE 87 D 0, Tapachula De Córdova Y Ordóñez 30700, MX",,51-200 empleados,"AVENIDA SEGUNDA NORTE 87 D 0, Tapachula De Córdova Y Ordóñez 30700, MX",Construcción,,30700,Tapachula
583,"ZAMAG CONSTRUCTORES, S.A. DE C.V.","CALLE AVELLANOS 10 0, Tapachula De Córdova Y Ordóñez 30780, MX",,51-200 empleados,"CALLE AVELLANOS 10 0, Tapachula De Córdova Y Ordóñez 30780, MX",Construcción,,30780,Tapachula
587,"CONSTRUCTORA IZAPA, S.A. DE C.V.","AVENIDA TERCERA SUR 60 0, Tapachula De Córdova Y Ordóñez 30700, MX",,51-200 empleados,"AVENIDA TERCERA SUR 60 0, Tapachula De Córdova Y Ordóñez 30700, MX",Construcción,,30700,Tapachula
594,CONSTRUCTORA ARQUITECTURA JAAL,"AVENIDA DE LAS ROSAS 0 SN 0, Tapachula De Córdova Y Ordóñez 30780, MX",,51-200 empleados,"AVENIDA DE LAS ROSAS 0 SN 0, Tapachula De Córdova Y Ordóñez 30780, MX",Construcción,,30780,Tapachula
637,FINCA FAMILIA ROGERS,"AVENIDA PARQUE INDUSTRIAL SN, Tapachula De Córdova Y Ordóñez 30798, MX",,51-200 empleados,"AVENIDA PARQUE INDUSTRIAL SN, Tapachula De Córdova Y Ordóñez 30798, MX",Servicios de alimentos y bebidas,,30798,Tapachula
670,PROVEEDORA DE VIDRIOS Y HERRAJES,"CALLE DÉCIMA ORIENTE 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",,51-200 empleados,"CALLE DÉCIMA ORIENTE 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",Electrónica de consumo,,30700,Tapachula
675,"TAR TAPACHULA, CHIAPAS","CALLE CARRETERA A PUERTO MADERO 0 SN, Tapachula De Córdova Y Ordóñez 30790, MX",,51-200 empleados,"CALLE CARRETERA A PUERTO MADERO 0 SN, Tapachula De Córdova Y Ordóñez 30790, MX",Comercio al por mayor,,30790,Tapachula
758,MOLINOS Y MOTORES BACHAJON,"CALLE CENTRAL PONIENTE 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",,201-500 empleados,"CALLE CENTRAL PONIENTE 0 SN, Tapachula De Córdova Y Ordóñez 30700, MX",Consultoría y servicios a empresas,,30700,Tapachula
765,SEPTIMA IGLESIA BAUTISTA EL DIVINO MAESTRO DE TAPACHULA,"CALLE ZAFIRO 0 SN, Tapachula De Córdova Y Ordóñez 30793, MX",,51-200 empleados,"CALLE ZAFIRO 0 SN, Tapachula De Córdova Y Ordóñez 30793, MX",Gestión de inversiones,,30793,Tapachula
773,MEGA ZUM,"AVENIDA SEXTA NORTE 26 SN, Tapachula De Córdova Y Ordóñez 30700, MX",,51-200 empleados,"AVENIDA SEXTA NORTE 26 SN, Tapachula De Córdova Y Ordóñez 30700, MX",Comercio al por menor de prendas de vestir y moda,,30700,Tapachula
776,CENTRO BOTANERO CAPRICORNIO DOS,"CALLE AZUCENAS 4, Tapachula De Córdova Y Ordóñez 30740, MX",,51-200 empleados,"CALLE AZUCENAS 4, Tapachula De Córdova Y Ordóñez 30740, MX",Restauración,,30740,Tapachula
782,Lubtrac,"Lubtrac es el Distribuidor Autorizado de la marca de lubricantes Mobil para los estados de Jalisco, Colima, Nayarit, Michoacán, Chiapas y Tabasco en M...",3337771800,201-500 empleados,,Comercio al por mayor de petróleo y productos derivados,"Zapopan, Jalisco",,Tuxtla Gutierrez
784,Avanza Sólido S.A de C.V. SOFOM ENR AVANZA SÓLIDO,"Somos una empresa de intermediación financiera que transforma los sueños e ideas del sector rural para su mayor crecimiento. 

Además de ofertar nuest...",,51-200 empleados,"Principal
Corporativo
Tuxtla Gutiérrez, Chiapas 29000, MX",Servicios financieros,"Tuxtla Gutiérrez, Chiapas",29000,Tuxtla Gutierrez
